tracking_id,service_type,status,hub_arrival_timestamp,sla_deadline,is_priority
TRK-2139490897,Regular,In Hub,2026-09-16 03:20:13,2026-09-18 09:20:13,false
TRK-2139490898,Same Day,In Transit,2026-09-16 00:20:13,2026-09-17 23:20:13,false
TRK-2139490899,Next Day,In Transit,2026-09-16 05:20:13,2026-09-17 22:20:13,false
TRK-2139490900,Same Day,In Hub,2026-09-16 01:20:13,2026-09-18 00:20:13,false
TRK-2139490901,Regular,In Hub,2026-09-16 06:20:13,2026-09-17 09:20:13,false
TRK-2139490902,Same Day,In Hub,2026-09-16 05:20:13,2026-09-19 02:20:13,false
TRK-2139490903,Regular,In Hub,2026-09-16 01:20:13,2026-09-18 17:20:13,false
TRK-2139490904,Same Day,In Transit,2026-09-15 22:20:13,2026-09-17 18:20:13,false
TRK-2139490905,Regular,In Hub,2026-09-15 22:20:13,2026-09-17 10:20:13,false
TRK-2139490906,Next Day,In Hub,2026-09-16 05:20:13,2026-09-18 19:20:13,false
TRK-2139490907,Same Day,In Hub,2026-09-15 23:20:13,2026-09-19 03:20:13,false
TRK-2139490908,Next Day,In Transit,2026-09-15 21:20:13,2026-09-17 07:20:13,false
TRK-2139490909,Next Day,In Transit,2026-09-16 06:20:13,2026-09-18 16:20:13,false
TRK-2139490910,Same Day,In Transit,2026-09-15 21:20:13,2026-09-18 09:20:13,false
TRK-2139490911,Same Day,In Hub,2026-09-16 05:20:13,2026-09-17 18:20:13,false
TRK-2139490912,Regular,In Transit,2026-09-16 03:20:13,2026-09-17 18:20:13,false
TRK-2139490913,Same Day,In Transit,2026-09-16 05:20:13,2026-09-19 04:20:13,false
TRK-2139490914,Same Day,In Hub,2026-09-16 00:20:13,2026-09-18 20:20:13,false
TRK-2139490915,Regular,In Hub,2026-09-16 04:20:13,2026-09-18 05:20:13,false
TRK-2139490916,Same Day,In Transit,2026-09-15 21:20:13,2026-09-18 16:20:13,false
TRK-2139490917,Next Day,In Hub,2026-09-16 02:20:13,2026-09-18 13:20:13,false
TRK-2139490918,Regular,In Transit,2026-09-15 23:20:13,2026-09-17 10:20:13,false
TRK-2139490919,Regular,In Hub,2026-09-15 23:20:13,2026-09-18 07:20:13,false
TRK-2139490920,Same Day,In Transit,2026-09-16 02:20:13,2026-09-19 01:20:13,false
TRK-2139490921,Regular,In Hub,2026-09-16 05:20:13,2026-09-18 22:20:13,false
TRK-2139490922,Same Day,In Transit,2026-09-16 01:20:13,2026-09-18 23:20:13,false
TRK-2139490923,Next Day,In Transit,2026-09-16 00:20:13,2026-09-18 20:20:13,false
TRK-2139490924,Regular,In Transit,2026-09-15 21:20:13,2026-09-17 18:20:13,false
TRK-2139490925,Regular,In Hub,2026-09-15 23:20:13,2026-09-19 05:20:13,false
TRK-2139490926,Same Day,In Transit,2026-09-16 06:20:13,2026-09-19 06:20:13,false
TRK-2139490927,Regular,In Hub,2026-09-15 21:20:13,2026-09-18 06:20:13,false
TRK-2139490928,Next Day,In Hub,2026-09-16 04:20:13,2026-09-18 02:20:13,false
TRK-2139490929,Next Day,In Transit,2026-09-16 02:20:13,2026-09-17 14:20:13,false
TRK-2139490930,Next Day,In Transit,2026-09-15 23:20:13,2026-09-19 02:20:13,false
TRK-2139500931,Regular,In Hub,2026-09-15 23:20:13,2026-09-18 13:20:13,false
TRK-2139500932,Next Day,In Hub,2026-09-15 23:20:13,2026-09-17 20:20:13,false
TRK-2139500933,Same Day,In Hub,2026-09-15 22:20:13,2026-09-18 17:20:13,false
TRK-2139500934,Regular,In Transit,2026-09-16 04:20:13,2026-09-19 01:20:13,false
TRK-2139500935,Same Day,In Transit,2026-09-16 06:20:13,2026-09-17 23:20:13,false
TRK-2139500936,Regular,In Transit,2026-09-16 00:20:13,2026-09-19 07:20:13,false
TRK-2139500937,Next Day,In Hub,2026-09-15 22:20:13,2026-09-17 21:20:13,false
TRK-2139500938,Next Day,In Transit,2026-09-15 22:20:13,2026-09-18 11:20:13,false
TRK-2139500939,Next Day,In Hub,2026-09-16 04:20:13,2026-09-18 09:20:13,false
TRK-2139500940,Next Day,In Transit,2026-09-16 01:20:13,2026-09-18 10:20:13,false
TRK-2139500941,Next Day,In Transit,2026-09-16 02:20:13,2026-09-19 07:20:13,false
TRK-2139500942,Next Day,In Hub,2026-09-16 00:20:13,2026-09-17 07:20:13,false
TRK-2139500943,Next Day,In Hub,2026-09-15 22:20:13,2026-09-18 22:20:13,false
TRK-2139500944,Same Day,In Hub,2026-09-16 02:20:13,2026-09-17 10:20:13,false
TRK-2139500945,Regular,In Hub,2026-09-16 01:20:13,2026-09-18 10:20:13,false
TRK-2139500946,Next Day,In Transit,2026-09-16 02:20:13,2026-09-18 03:20:13,false
TRK-2139500947,Regular,In Transit,2026-09-16 01:20:13,2026-09-17 11:20:13,false
TRK-2139500948,Same Day,In Hub,2026-09-15 23:20:13,2026-09-19 05:20:13,false
TRK-2139500949,Next Day,In Hub,2026-09-16 06:20:13,2026-09-18 11:20:13,false
TRK-2139500950,Regular,In Hub,2026-09-15 21:20:13,2026-09-18 03:20:13,false
TRK-2139500951,Regular,In Transit,2026-09-16 04:20:13,2026-09-18 20:20:13,false
TRK-2139500952,Regular,In Hub,2026-09-16 01:20:13,2026-09-18 18:20:13,false
TRK-2139500953,Next Day,In Transit,2026-09-16 00:20:13,2026-09-18 16:20:13,false
TRK-2139500954,Regular,In Hub,2026-09-15 22:20:13,2026-09-17 09:20:13,false
TRK-2139500955,Regular,In Transit,2026-09-15 22:20:13,2026-09-18 21:20:13,false
TRK-2139500956,Regular,In Transit,2026-09-16 02:20:13,2026-09-18 14:20:13,false
TRK-2139500957,Same Day,In Hub,2026-09-16 01:20:13,2026-09-17 12:20:13,false
TRK-2139500958,Next Day,In Hub,2026-09-16 02:20:13,2026-09-18 01:20:13,false
TRK-2139500959,Regular,In Transit,2026-09-16 06:20:13,2026-09-18 19:20:13,false
TRK-2139500960,Regular,In Hub,2026-09-16 01:20:13,2026-09-18 21:20:13,false
TRK-2139500961,Same Day,In Hub,2026-09-16 01:20:13,2026-09-19 06:20:13,false
TRK-2139500962,Regular,In Transit,2026-09-15 22:20:13,2026-09-18 07:20:13,false
TRK-2139500963,Next Day,In Hub,2026-09-16 03:20:13,2026-09-18 17:20:13,false
TRK-2139500964,Next Day,In Transit,2026-09-16 02:20:13,2026-09-19 03:20:13,false
TRK-2139500965,Regular,In Transit,2026-09-15 22:20:13,2026-09-18 20:20:13,false
TRK-2139500966,Same Day,In Transit,2026-09-16 02:20:13,2026-09-18 03:20:13,false
TRK-2139500967,Same Day,In Transit,2026-09-15 23:20:13,2026-09-17 08:20:13,false
TRK-2139500968,Next Day,In Hub,2026-09-16 06:20:13,2026-09-19 07:20:13,false
TRK-2139500969,Next Day,In Transit,2026-09-15 23:20:13,2026-09-18 08:20:13,false
TRK-2139500970,Same Day,In Transit,2026-09-15 23:20:13,2026-09-18 16:20:13,false
TRK-2139500971,Next Day,In Hub,2026-09-16 05:20:13,2026-09-18 03:20:13,false
TRK-2139500972,Regular,In Transit,2026-09-16 00:20:13,2026-09-18 05:20:13,false
TRK-2139500973,Regular,In Transit,2026-09-16 05:20:13,2026-09-17 17:20:13,false
TRK-2139500974,Regular,In Transit,2026-09-15 23:20:13,2026-09-17 21:20:13,false
TRK-2139500975,Same Day,In Transit,2026-09-16 06:20:13,2026-09-17 18:20:13,false
TRK-2139500976,Same Day,In Transit,2026-09-16 01:20:13,2026-09-17 13:20:13,false
TRK-2139500977,Regular,In Transit,2026-09-16 06:20:13,2026-09-17 15:20:13,false
TRK-2139500978,Next Day,In Hub,2026-09-16 00:20:13,2026-09-19 06:20:13,false
TRK-2139500979,Next Day,In Hub,2026-09-16 06:20:13,2026-09-18 05:20:13,false
TRK-2139500980,Regular,In Transit,2026-09-16 05:20:13,2026-09-18 12:20:13,false
TRK-2139500981,Regular,In Transit,2026-09-16 05:20:13,2026-09-17 22:20:13,false
TRK-2139500982,Regular,In Transit,2026-09-16 06:20:13,2026-09-18 16:20:13,false
TRK-2139500983,Regular,In Hub,2026-09-16 06:20:13,2026-09-17 17:20:13,false
TRK-2139500984,Same Day,In Transit,2026-09-15 23:20:13,2026-09-18 03:20:13,false
TRK-2139500985,Regular,In Transit,2026-09-15 23:20:13,2026-09-18 22:20:13,false
TRK-2139500986,Regular,In Transit,2026-09-15 23:20:13,2026-09-17 08:20:13,false
TRK-2139500987,Next Day,In Hub,2026-09-15 22:20:13,2026-09-17 11:20:13,false
TRK-2139500988,Same Day,In Transit,2026-09-16 00:20:13,2026-09-18 16:20:13,false
TRK-2139500989,Same Day,In Hub,2026-09-16 04:20:13,2026-09-18 23:20:13,false
TRK-2139500990,Next Day,In Transit,2026-09-16 03:20:13,2026-09-18 01:20:13,false
TRK-2139500991,Next Day,In Transit,2026-09-16 06:20:13,2026-09-18 07:20:13,false
TRK-2139500992,Regular,In Transit,2026-09-16 00:20:13,2026-09-18 21:20:13,false
TRK-2139500993,Regular,In Hub,2026-09-16 00:20:13,2026-09-18 03:20:13,false
TRK-2139500994,Regular,In Transit,2026-09-15 23:20:13,2026-09-19 01:20:13,false
TRK-2139500995,Regular,In Hub,2026-09-16 03:20:13,2026-09-19 03:20:13,false
TRK-2139500996,Regular,In Transit,2026-09-15 23:20:13,2026-09-18 17:20:13,false
TRK-2139500997,Regular,In Transit,2026-09-16 05:20:13,2026-09-18 11:20:13,false
TRK-2139500998,Regular,In Transit,2026-09-16 03:20:13,2026-09-18 11:20:13,false
TRK-2139500999,Regular,In Hub,2026-09-16 05:20:13,2026-09-18 23:20:13,false
TRK-2139501000,Regular,In Transit,2026-09-16 04:20:13,2026-09-17 20:20:13,false
